,sample,Activated CD8 T cell,Central memory CD8 T cell,Effector memeory CD8 T cell,Activated CD4 T cell,Central memory CD4 T cell,Effector memeory CD4 T cell,T follicular helper cell,Gamma delta T cell,Type 1 T helper cell,Type 17 T helper cell,Type 2 T helper cell,Regulatory T cell,Activated B cell,Immature  B cell,Memory B cell,Natural killer cell,CD56bright natural killer cell,CD56dim natural killer cell,Myeloid derived suppressor cell,Natural killer T cell,Activated dendritic cell,Plasmacytoid dendritic cell,Immature dendritic cell,Macrophage,Eosinophil,Mast cell,Monocyte,Neutrophil,group
110,TCGA.AB.2849.03A,0.291121632576691,0.245936728582814,0.19583068470695,0.325225188142837,0.470145127020857,0.26971543241249,0.131062292974249,0.209485735664917,0.147917122062422,-0.0569643389436444,0.0341308056845964,0.109527892411285,0.0439029225943575,0.048212503928095,0.11998713222604,0.142176849855029,0.19800671297383,0.186528756770245,0.354955578852943,0.0665965313858753,0.240610965681037,0.434136107055412,0.333095580075536,0.0212790766871131,0.0412522370167142,0.0941696722987069,0.371057854535916,-0.077100233851498,Low
111,TCGA.AB.2965.03A,0.265002029456089,0.334854601943214,0.25634898722073,0.264812638205069,0.479895765662342,0.300690672898503,0.165712524142743,0.307865300865336,0.142874976597908,-0.0320539299572499,0.133122318364382,0.318741661592075,0.0761641005224651,0.195988480829025,0.28411753163144,0.200014257235843,0.228194071518793,0.162688502413548,0.568295357495644,0.110637022119509,0.323966586642672,0.485863748038246,0.382807751912743,0.366722518871484,0.219195958815728,0.346532555236073,0.451358165708815,0.109530627685161,Low
112,TCGA.AB.2819.03A,0.336331272347037,0.290605297573466,0.261205758303288,0.297712678894527,0.411225233521198,0.245020056673,0.109698260487526,0.248800519808722,0.143980245699855,-0.0604218727443311,0.187909956258865,0.294538111730861,0.174437394899106,0.183279392948695,0.272159967568772,0.128806511460375,0.182135582530229,0.133228383572513,0.389905227581259,0.0498884371754406,0.224145449426937,0.388130734068183,0.348211551598987,0.118502948408944,0.12823166291757,0.245673520337641,0.367700779562092,-0.135046052311976,High
113,TCGA.AB.2917.03A,0.250088574347877,0.25799168716167,0.246682034096228,0.305245923367206,0.45237622632117,0.290829772685072,0.11829534822017,0.26085542332638,0.164387254426911,-0.0485340834988942,0.185686537732413,0.206672617056853,0.0256714851348342,0.107680516564959,0.275811443782113,0.207343443708138,0.211973010537992,0.150414540050813,0.493133319768403,0.113050004490292,0.257100343231772,0.419837747146548,0.329431266764444,0.195607683801883,0.14624365068505,0.343982177944071,0.386939078224479,0.0860871166822062,High
114,TCGA.AB.2897.03A,0.354143834019908,0.238021530168834,0.15942445093344,0.137321644721809,0.474853241040138,0.169310420483252,0.0592204434933646,0.249488342897717,0.163140638093441,0.0509546428117116,-0.0784297441597501,0.188821936862114,0.0435380282223908,0.0568940963571005,0.202887738760317,0.107147379989564,0.201921538235221,0.211341649360743,0.374145806381849,0.0758549273432433,0.233460301006848,0.437616987640304,0.414465676287712,0.119934289997971,0.164942836786429,0.269361855795054,0.388140899389566,-0.0708015691279699,Low
115,TCGA.AB.2873.03A,0.335288213887948,0.335358971812548,0.319140899584768,0.308291791423616,0.521859721899782,0.281383723557459,0.230447765723862,0.348812897546577,0.193158704294149,0.0300498640731602,0.0686613566750035,0.36953875344429,0.0826270407692385,0.296447000556649,0.146787495739874,0.225538188049388,0.176103612201413,0.229823360676091,0.661164777057551,0.162889176667661,0.416416247113089,0.495722875588688,0.357768057013879,0.430303881309337,0.230952643101783,0.357223608417805,0.503928215754952,0.267177763526986,Low
116,TCGA.AB.2971.03A,0.391841034901098,0.301730250070119,0.312337345556977,0.266102141703165,0.523527251104235,0.276968492891034,0.234561304999089,0.323304234736447,0.17829345176381,0.00749398012700637,0.0604237277809093,0.315513931194149,0.0723720199065055,0.236306643732972,0.194880485810208,0.213387468399458,0.220940859486768,0.228702702968251,0.641996193838454,0.141214650646775,0.331567661510683,0.482948855309117,0.354800228668663,0.332585027563356,0.245027864221122,0.354336346032741,0.494815550109702,0.128107676539564,Low
117,TCGA.AB.2893.03A,0.296250426546031,0.356870550016748,0.291855012524389,0.262913562187892,0.512487848100218,0.29993129896893,0.197604872026767,0.349753392248794,0.141580244561155,-0.0230455655102221,0.115427701092097,0.384108121755189,0.0764937677137111,0.26626978956613,0.245240500111946,0.18383164072186,0.178944244112625,0.173866887062986,0.598593932540919,0.118019885691466,0.349415404600709,0.475086133192632,0.364615800166373,0.393504256813042,0.170416455728652,0.300640601458437,0.497072913152061,0.12914911174311,High
118,TCGA.AB.2925.03A,0.251351831645583,0.348332644004621,0.247840384193303,0.206734558627331,0.493334878060615,0.243257498274087,0.143633189292791,0.292355510819261,0.138683766593189,0.00131904277953347,0.0290823124547563,0.291505247141562,0.0638443522489037,0.22190898498944,0.221236630853553,0.19136788396979,0.205675101078516,0.204977235369526,0.577203643814473,0.115073603113336,0.311266001166927,0.480480820752689,0.379495425551543,0.338063349468325,0.189256872810515,0.283732384884745,0.48518779350814,0.0659685049800222,Low
119,TCGA.AB.2843.03A,0.407891276917662,0.364403458206118,0.299916749899067,0.362574104503862,0.527114485778186,0.315085597970995,0.22524625491897,0.303747685189221,0.15764999906306,-0.0246392593955519,0.165487756402225,0.272182915494968,0.259402616171303,0.397222404065991,0.305733074720833,0.18492547317612,0.212141692290745,0.187959051993941,0.606086179421585,0.139889657804983,0.326609361245254,0.478290602841947,0.313412469224144,0.245179338593559,0.213640613496888,0.233031628326099,0.450232600659167,-0.091812613860046,High
120,TCGA.AB.3012.03A,0.32300520592842,0.289881361649419,0.167930695663326,0.167483564880935,0.475553862693757,0.193850805923527,0.0665689608152815,0.255258941524988,0.134125993710672,0.0575257569514256,-0.0189927814008036,0.253430010642637,-0.000847767420602808,0.119761862162579,0.275092921805384,0.153822784188993,0.233874153669161,0.194385500144409,0.353210461377707,0.0897025185267652,0.235082823215506,0.423029118675227,0.401434983585345,0.12092467338838,0.13123033496332,0.318568443847173,0.433679598973347,-0.0465683177418028,High
121,TCGA.AB.2908.03A,0.484384257414675,0.249258636309239,0.260537560184523,0.293325749268801,0.517971238579126,0.278786284385051,0.166961269606933,0.297953386865139,0.178427444849838,0.0317457840095037,0.114991924773783,0.236428500077673,0.13360639050445,0.156231769394389,0.233493978388498,0.183302258886544,0.205732194538898,0.147990754322822,0.478608208816592,0.105833273234799,0.247050980074746,0.484677314534488,0.368695455010514,0.136570169996787,0.135993570897102,0.333736003151719,0.423551869162397,0.0518388017188782,High
122,TCGA.AB.2934.03A,0.324216860026811,0.353523298239992,0.349092422854484,0.177648935644409,0.537580475711811,0.292435706429733,0.277477555825631,0.340677986474731,0.175423438463699,-0.0269490487011222,0.00756702208791877,0.381371978178356,0.154695457400692,0.368765889949645,0.254253568647763,0.196597149689849,0.191662268095526,0.276956087108625,0.671437024707679,0.117330303292138,0.350268090567693,0.509521312788088,0.350419136965062,0.327231050301227,0.169127379417918,0.239110493435094,0.531778241945168,0.155167148188199,High
123,TCGA.AB.2927.03A,0.447643129050571,0.293208360727188,0.340856398439943,0.327148165506205,0.559774031273781,0.249112398242374,0.255422511175137,0.30381160295685,0.182499510548968,-0.0184975091665238,0.122169021187348,0.329556028013349,0.288931065347361,0.358349924534969,0.291569158040362,0.229327307047542,0.20670095056332,0.216580360204313,0.606612727497609,0.132204891311023,0.33360820217907,0.469855349545794,0.341865426447114,0.25366886304631,0.213984281463268,0.248259572516427,0.455344024338688,-0.0510168230300144,High
124,TCGA.AB.2844.03A,0.276908528811836,0.275254027354145,0.232798645993449,0.243150037411297,0.497700980606117,0.2648912122777,0.168001672129944,0.287184389987881,0.141944691930248,-0.0137612447414708,0.0600846327185616,0.300340542765725,0.0901976930073504,0.135841541574465,0.302271621649208,0.140991795019857,0.210281160710557,0.174549688536249,0.562502531486688,0.0923489623999714,0.264109008490626,0.457776463361813,0.378465161659243,0.217324067512311,0.157364944781158,0.283416524562431,0.454743768826097,0.0395922502528536,Low
125,TCGA.AB.2984.03A,0.298288164467732,0.234638277378036,0.124038864291846,0.193798363341611,0.497755921031521,0.238036432957827,0.0605568116308857,0.21011179337356,0.0726818002376539,-0.0408436069657231,0.00268206552669105,0.0909751780937854,0.00486384959174925,0.0304822454209272,0.164731703785986,0.144727648859813,0.24920505841183,0.106866649154021,0.260780770417403,0.0456700698022103,0.202196702428946,0.453952273164652,0.27263619129542,0.116925975351154,0.11624884859661,0.205296851192722,0.377890132436628,-0.282694826649448,Low
126,TCGA.AB.2935.03A,0.491523533223438,0.278375347750403,0.337407727624942,0.340908456961697,0.555853407615412,0.310797565578116,0.200341894592571,0.332979245809615,0.178418358853031,0.0261352448419152,0.131739579793664,0.337887127546733,0.207218508873605,0.256043073685924,0.262879530991035,0.179324850025839,0.243875645483141,0.213220096511522,0.644912884232737,0.144044810284131,0.323985470245891,0.513844318495137,0.40890219813704,0.317702990127037,0.225284915429197,0.374655365294982,0.46984345737444,0.118401868983467,High
127,TCGA.AB.2920.03B,0.31359027858006,0.213950806292035,0.218043980517561,0.160435448864163,0.486585657646969,0.191105254158954,0.105153809555708,0.254938599656281,0.0975366306282459,-0.00234615529818724,0.0203895677299084,0.13521207542421,0.19733202233902,0.206638291228586,0.212595719418652,0.17209445126426,0.184965537748582,0.19495220231714,0.432977130767421,0.0852803151002892,0.221681614404507,0.454567056515914,0.346567127234201,0.132908003687412,0.102506038188456,0.222421443421003,0.412164597458744,-0.139070025102279,Low
128,TCGA.AB.2896.03B,0.299481050913035,0.295446080781767,0.238202570151535,0.173773832795012,0.518065056816731,0.247416412275767,0.145842548529415,0.250992373260013,0.124408754131159,-0.109885457359327,0.0679860949642992,0.220464335588913,0.0864919097410801,0.106804527636023,0.244682661367767,0.147803942337936,0.229852186637007,0.19506382291758,0.471895702149165,0.0722398925150541,0.26886886568018,0.486088562156479,0.357445074771547,0.233556476490706,0.123817704312932,0.286601455358821,0.436362257671107,-0.124106248978978,High
129,TCGA.AB.2994.03A,0.406644359005942,0.31360735431831,0.311755383824133,0.209171834705036,0.542807080743146,0.190612698667796,0.150642393385245,0.228305386357273,0.170479795662145,0.0458754054496524,-0.0135186565490406,0.253453528605801,0.0799970761174459,0.195139253527571,0.211077385971998,0.180762780126036,0.199567224603437,0.236271109604433,0.574381930554767,0.130071377082704,0.272922348510414,0.423839396919498,0.359014151226027,0.16956712426474,0.199029878739685,0.344042616478574,0.474621536300917,0.0468033849168898,Low
130,TCGA.AB.2830.03A,0.462429531929267,0.2790444032521,0.319871724745633,0.311493724357235,0.525384165184887,0.221673514808199,0.143761031268586,0.255909930660342,0.149448164014677,-0.0426102382134865,0.136443761825958,0.230630251327848,0.248036580739639,0.309437957001164,0.319191614446833,0.157593313375091,0.183022131387323,0.17306819831103,0.499088596929696,0.120228483117746,0.278684622960734,0.445047864035605,0.330633444838032,0.167071671905257,0.147997102058382,0.182023301133568,0.422488831943811,-0.196506185425634,High
131,TCGA.AB.2977.03B,0.381728102218851,0.303696915865027,0.301921122160664,0.141409895281103,0.55489421608943,0.186861845239901,0.201730813781598,0.280402227400593,0.199868460816933,-0.00345020160474671,-0.0381053348199344,0.320727447772917,0.157604697610283,0.235892259571113,0.140661138527227,0.191713363102646,0.220321607758239,0.273825498595632,0.60027385741964,0.1552043756416,0.311391422552777,0.473683028976317,0.378780798422264,0.302924676708813,0.111375939469182,0.326980962443866,0.526540854665888,0.0932471461970707,High
132,TCGA.AB.2892.03A,0.259009513678604,0.377120617448559,0.296182133347177,0.288868993575811,0.468550195741433,0.28501454082964,0.242384800162948,0.295267772702232,0.159993749161616,-0.0403722198328764,0.128294622339455,0.397278119135574,0.119402720516131,0.247346207142996,0.28704429554047,0.190938242133896,0.224338330837601,0.161762296852323,0.629252204892362,0.135719092337812,0.295522598166594,0.498537951087409,0.382879934156381,0.337107405869712,0.254121064177909,0.372403956277079,0.502548021540878,0.0884548748249412,High
